artist,day,day_index,detail_link,stage,year
MO'SOME TONEBENDER,12/29,1,/wiki/MO%27SOME_TONEBENDER,AURORA STAGE,2006
100s,12/29,1,/wiki/100s,AURORA STAGE,2006
KEN YOKOYAMA,12/29,1,/wiki/KEN_YOKOYAMA,AURORA STAGE,2006
ELLEGARDEN,12/29,1,/wiki/ELLEGARDEN,AURORA STAGE,2006
斉藤和義,12/29,1,/wiki/%E6%96%89%E8%97%A4%E5%92%8C%E7%BE%A9,AURORA STAGE,2006
髭（HiGE）,12/29,1,/wiki/%E9%AB%AD%EF%BC%88HiGE%EF%BC%89,PLANET STAGE,2006
YOUR SONG IS GOOD,12/29,1,/wiki/YOUR_SONG_IS_GOOD,PLANET STAGE,2006
"SOIL&""PIMP""SESSIONS",12/29,1,/wiki/SOIL%26%22PIMP%22SESSIONS,PLANET STAGE,2006
YUI,12/29,1,/wiki/YUI_(%E6%AD%8C%E6%89%8B),PLANET STAGE,2006
BOOM BOOM SATELLITES,12/29,1,/wiki/BOOM_BOOM_SATELLITES,PLANET STAGE,2006
木村カエラ,12/29,1,/wiki/%E6%9C%A8%E6%9D%91%E3%82%AB%E3%82%A8%E3%83%A9,PLANET STAGE,2006
電気グルーヴ,12/29,1,/wiki/%E9%9B%BB%E6%B0%97%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%B4,PLANET STAGE,2006
DOPING PANDA,12/29,1,/wiki/DOPING_PANDA,PLANET STAGE,2006
小野眞一（100s）,12/29,1,/wiki/100s,DJ BOOTH,2006
RAM RIDER,12/29,1,/wiki/RAM_RIDER,DJ BOOTH,2006
中塚武,12/29,1,/wiki/%E4%B8%AD%E5%A1%9A%E6%AD%A6,DJ BOOTH,2006
THE BACK HORN,12/30,2,/wiki/THE_BACK_HORN,AURORA STAGE,2006
ULTRA BRAiN,12/30,2,/wiki/ULTRA_BRAiN,AURORA STAGE,2006
フルカワミキ,12/30,2,/wiki/%E3%83%95%E3%83%AB%E3%82%AB%E3%83%AF%E3%83%9F%E3%82%AD,AURORA STAGE,2006
フジファブリック,12/30,2,/wiki/%E3%83%95%E3%82%B8%E3%83%95%E3%82%A1%E3%83%96%E3%83%AA%E3%83%83%E3%82%AF,AURORA STAGE,2006
BEAT CRUSADERS,12/30,2,/wiki/BEAT_CRUSADERS,AURORA STAGE,2006
チャットモンチー,12/30,2,/wiki/%E3%83%81%E3%83%A3%E3%83%83%E3%83%88%E3%83%A2%E3%83%B3%E3%83%81%E3%83%BC,AURORA STAGE,2006
ザ・クロマニヨンズ,12/30,2,/wiki/%E3%82%B6%E3%83%BB%E3%82%AF%E3%83%AD%E3%83%9E%E3%83%8B%E3%83%A8%E3%83%B3%E3%82%BA,AURORA STAGE,2006
くるり,12/30,2,/wiki/%E3%81%8F%E3%82%8B%E3%82%8A,AURORA STAGE,2006
Salyu,12/30,2,/wiki/Salyu,PLANET STAGE,2006
キャプテンストライダム,12/30,2,/wiki/%E3%82%AD%E3%83%A3%E3%83%97%E3%83%86%E3%83%B3%E3%82%B9%E3%83%88%E3%83%A9%E3%82%A4%E3%83%80%E3%83%A0,PLANET STAGE,2006
OVERGROUND ACOUSTIC UNDERGROUND,12/30,2,/wiki/OVERGROUND_ACOUSTIC_UNDERGROUND,PLANET STAGE,2006
BENNIE K,12/30,2,/wiki/BENNIE_K,PLANET STAGE,2006
KREVA,12/30,2,/wiki/KREVA,PLANET STAGE,2006
マキシマム ザ ホルモン,12/30,2,/wiki/%E3%83%9E%E3%82%AD%E3%82%B7%E3%83%9E%E3%83%A0_%E3%82%B6_%E3%83%9B%E3%83%AB%E3%83%A2%E3%83%B3,PLANET STAGE,2006
ACIDMAN,12/30,2,/wiki/ACIDMAN,PLANET STAGE,2006
吉井和哉,12/30,2,/wiki/%E5%90%89%E4%BA%95%E5%92%8C%E5%93%89,PLANET STAGE,2006
TAICHI MASTER,12/30,2,/wiki/TAICHI_MASTER,DJ BOOTH,2006
曽我部恵一,12/30,2,/wiki/%E6%9B%BD%E6%88%91%E9%83%A8%E6%81%B5%E4%B8%80,DJ BOOTH,2006
オレスカバンド,12/31,3,/wiki/%E3%82%AA%E3%83%AC%E3%82%B9%E3%82%AB%E3%83%90%E3%83%B3%E3%83%89,AURORA STAGE,2006
ホフディラン,12/31,3,/wiki/%E3%83%9B%E3%83%95%E3%83%87%E3%82%A3%E3%83%A9%E3%83%B3,AURORA STAGE,2006
ART-SCHOOL,12/31,3,/wiki/ART-SCHOOL,AURORA STAGE,2006
ジン,12/31,3,/wiki/%E3%82%B8%E3%83%B3_(%E3%83%90%E3%83%B3%E3%83%89),AURORA STAGE,2006
曽我部恵一BAND,12/31,3,/wiki/%E6%9B%BD%E6%88%91%E9%83%A8%E6%81%B5%E4%B8%80,AURORA STAGE,2006
エレファントカシマシ,12/31,3,/wiki/%E3%82%A8%E3%83%AC%E3%83%95%E3%82%A1%E3%83%B3%E3%83%88%E3%82%AB%E3%82%B7%E3%83%9E%E3%82%B7,AURORA STAGE,2006
東京事変,12/31,3,/wiki/%E6%9D%B1%E4%BA%AC%E4%BA%8B%E5%A4%89,AURORA STAGE,2006
locofrank,12/31,3,/wiki/Locofrank,AURORA STAGE,2006
GRAPEVINE,12/31,3,/wiki/GRAPEVINE,AURORA STAGE,2006
レミオロメン,12/31,3,/wiki/%E3%83%AC%E3%83%9F%E3%82%AA%E3%83%AD%E3%83%A1%E3%83%B3,AURORA STAGE,2006
POLYSICS,12/31,3,/wiki/POLYSICS,PLANET STAGE,2006
ZAZEN BOYS,12/31,3,/wiki/ZAZEN_BOYS,PLANET STAGE,2006
シュノーケル,12/31,3,/wiki/%E3%82%B7%E3%83%A5%E3%83%8E%E3%83%BC%E3%82%B1%E3%83%AB_(%E3%83%90%E3%83%B3%E3%83%89),PLANET STAGE,2006
音速ライン,12/31,3,/wiki/%E9%9F%B3%E9%80%9F%E3%83%A9%E3%82%A4%E3%83%B3,PLANET STAGE,2006
Base Ball Bear,12/31,3,/wiki/Base_Ball_Bear,PLANET STAGE,2006
bonobos,12/31,3,/wiki/Bonobos,PLANET STAGE,2006
10-FEET,12/31,3,/wiki/10-FEET,PLANET STAGE,2006
GO!GO!7188,12/31,3,/wiki/GO!GO!7188,PLANET STAGE,2006
佐野元春,12/31,3,/wiki/%E4%BD%90%E9%87%8E%E5%85%83%E6%98%A5,PLANET STAGE,2006
東京スカパラダイスオーケストラ,12/31,3,/wiki/%E6%9D%B1%E4%BA%AC%E3%82%B9%E3%82%AB%E3%83%91%E3%83%A9%E3%83%80%E3%82%A4%E3%82%B9%E3%82%AA%E3%83%BC%E3%82%B1%E3%82%B9%E3%83%88%E3%83%A9,PLANET STAGE,2006
ハヤシヒロユキ（POLYSICS）,12/31,3,/wiki/POLYSICS,DJ BOOTH,2006
Handsomeboy Technique,12/31,3,,DJ BOOTH,2006
HALFBY,12/31,3,/wiki/HALFBY,DJ BOOTH,2006
レミオロメン,12/29,1,/wiki/%E3%83%AC%E3%83%9F%E3%82%AA%E3%83%AD%E3%83%A1%E3%83%B3,AURORA STAGE,2007
POLYSICS,12/29,1,/wiki/POLYSICS,AURORA STAGE,2007
斉藤和義,12/29,1,/wiki/%E6%96%89%E8%97%A4%E5%92%8C%E7%BE%A9,AURORA STAGE,2007
GRAPEVINE,12/29,1,/wiki/GRAPEVINE,AURORA STAGE,2007
YO-KING,12/29,1,/wiki/YO-KING,AURORA STAGE,2007
奥田民生,12/29,1,/wiki/%E5%A5%A5%E7%94%B0%E6%B0%91%E7%94%9F,AURORA STAGE,2007
ストレイテナー,12/29,1,/wiki/%E3%82%B9%E3%83%88%E3%83%AC%E3%82%A4%E3%83%86%E3%83%8A%E3%83%BC,AURORA STAGE,2007
BEAT CRUSADERS,12/29,1,/wiki/BEAT_CRUSADERS,AURORA STAGE,2007
SPECIAL OTHERS,12/29,1,/wiki/SPECIAL_OTHERS,PLANET STAGE,2007
SEAMO,12/29,1,/wiki/SEAMO,PLANET STAGE,2007
ZAZEN BOYS,12/29,1,/wiki/ZAZEN_BOYS,PLANET STAGE,2007
ザ50回転ズ,12/29,1,/wiki/%E3%82%B650%E5%9B%9E%E8%BB%A2%E3%82%BA,PLANET STAGE,2007
LOW IQ 01 & MASTER LOW,12/29,1,/wiki/LOW_IQ_01,PLANET STAGE,2007
dustbox,12/29,1,/wiki/Dustbox,PLANET STAGE,2007
YOUR SONG IS GOOD,12/29,1,/wiki/YOUR_SONG_IS_GOOD,PLANET STAGE,2007
フジファブリック,12/29,1,/wiki/%E3%83%95%E3%82%B8%E3%83%95%E3%82%A1%E3%83%96%E3%83%AA%E3%83%83%E3%82%AF,PLANET STAGE,2007
やついいちろう（エレキコミック）,12/29,1,/wiki/%E3%82%84%E3%81%A4%E3%81%84%E3%81%84%E3%81%A1%E3%82%8D%E3%81%86,DJ BOOTH,2007
Perfume,12/29,1,/wiki/Perfume,DJ BOOTH,2007
中田ヤスタカ(capsule),12/29,1,/wiki/%E4%B8%AD%E7%94%B0%E3%83%A4%E3%82%B9%E3%82%BF%E3%82%AB,DJ BOOTH,2007
木村カエラ,12/30,2,/wiki/%E6%9C%A8%E6%9D%91%E3%82%AB%E3%82%A8%E3%83%A9,AURORA STAGE,2007
MO'SOME TONEBENDER,12/30,2,/wiki/MO%27SOME_TONEBENDER,AURORA STAGE,2007
ACIDMAN,12/30,2,/wiki/ACIDMAN,AURORA STAGE,2007
髭（HiGE）,12/30,2,/wiki/HiGE,AURORA STAGE,2007
サンボマスター,12/30,2,/wiki/%E3%82%B5%E3%83%B3%E3%83%9C%E3%83%9E%E3%82%B9%E3%82%BF%E3%83%BC,AURORA STAGE,2007
GOING UNDER GROUND,12/30,2,/wiki/GOING_UNDER_GROUND,AURORA STAGE,2007
KREVA,12/30,2,/wiki/KREVA,AURORA STAGE,2007
ELLEGARDEN,12/30,2,/wiki/ELLEGARDEN,AURORA STAGE,2007
"SOIL&""PIMP""SESSIONS",12/30,2,/wiki/SOIL%26%22PIMP%22SESSIONS,PLANET STAGE,2007
monobright,12/30,2,/wiki/Monobright,PLANET STAGE,2007
藍坊主,12/30,2,/wiki/%E8%97%8D%E5%9D%8A%E4%B8%BB,PLANET STAGE,2007
ASPARAGUS,12/30,2,/wiki/ASPARAGUS,PLANET STAGE,2007
RYUKYUDISKO,12/30,2,/wiki/RYUKYUDISKO,PLANET STAGE,2007
THE CORNELIUS GROUP,12/30,2,/wiki/%E5%B0%8F%E5%B1%B1%E7%94%B0%E5%9C%AD%E5%90%BE,PLANET STAGE,2007
Cocco,12/30,2,/wiki/Cocco,PLANET STAGE,2007
DOPING PANDA,12/30,2,/wiki/DOPING_PANDA,PLANET STAGE,2007
HALFBY,12/30,2,/wiki/HALFBY,DJ BOOTH,2007
HANDSOMEBOY TECHNIQUE,12/30,2,,DJ BOOTH,2007
COLLETTE,12/30,2,,DJ BOOTH,2007
ダイノジ,12/30,2,/wiki/%E3%83%80%E3%82%A4%E3%83%8E%E3%82%B8,DJ BOOTH,2007
RAM RIDER,12/30,2,/wiki/RAM_RIDER,DJ BOOTH,2007
Base Ball Bear,12/31,3,/wiki/Base_Ball_Bear,AURORA STAGE,2007
TRICERATOPS,12/31,3,/wiki/TRICERATOPS,AURORA STAGE,2007
チャットモンチー,12/31,3,/wiki/%E3%83%81%E3%83%A3%E3%83%83%E3%83%88%E3%83%A2%E3%83%B3%E3%83%81%E3%83%BC,AURORA STAGE,2007
YUI,12/31,3,/wiki/YUI_(%E6%AD%8C%E6%89%8B),AURORA STAGE,2007
ASIAN KUNG-FU GENERATION,12/31,3,/wiki/ASIAN_KUNG-FU_GENERATION,AURORA STAGE,2007
OVERGROUND ACOUSTIC UNDERGROUND,12/31,3,/wiki/OVERGROUND_ACOUSTIC_UNDERGROUND,AURORA STAGE,2007
エレファントカシマシ,12/31,3,/wiki/%E3%82%A8%E3%83%AC%E3%83%95%E3%82%A1%E3%83%B3%E3%83%88%E3%82%AB%E3%82%B7%E3%83%9E%E3%82%B7,AURORA STAGE,2007
佐野元春,12/31,3,/wiki/%E4%BD%90%E9%87%8E%E5%85%83%E6%98%A5,AURORA STAGE,2007
GO!GO!7188,12/31,3,/wiki/GO!GO!7188,AURORA STAGE,2007
10-FEET,12/31,3,/wiki/10-FEET,AURORA STAGE,2007
locofrank,12/31,3,/wiki/Locofrank,PLANET STAGE,2007
RIZE,12/31,3,/wiki/RIZE,PLANET STAGE,2007
9mm Parabellum Bullet,12/31,3,/wiki/9mm_Parabellum_Bullet,PLANET STAGE,2007
THE BACK HORN,12/31,3,/wiki/THE_BACK_HORN,PLANET STAGE,2007
m-flo,12/31,3,/wiki/M-flo,PLANET STAGE,2007
椿屋四重奏,12/31,3,/wiki/%E6%A4%BF%E5%B1%8B%E5%9B%9B%E9%87%8D%E5%A5%8F,PLANET STAGE,2007
音速ライン,12/31,3,/wiki/%E9%9F%B3%E9%80%9F%E3%83%A9%E3%82%A4%E3%83%B3,PLANET STAGE,2007
Salyu,12/31,3,/wiki/Salyu,PLANET STAGE,2007
BOOM BOOM SATELLITES,12/31,3,/wiki/BOOM_BOOM_SATELLITES,PLANET STAGE,2007
くるり,12/31,3,/wiki/%E3%81%8F%E3%82%8B%E3%82%8A,PLANET STAGE,2007
TAICHI MASTER,12/31,3,/wiki/TAICHI_MASTER,DJ BOOTH,2007
i-dep,12/31,3,/wiki/I-dep,DJ BOOTH,2007
中塚武,12/31,3,/wiki/%E4%B8%AD%E5%A1%9A%E6%AD%A6,DJ BOOTH,2007
くるり,12/29,1,/wiki/%E3%81%8F%E3%82%8B%E3%82%8A,AURORA STAGE,2008
フジファブリック,12/29,1,/wiki/%E3%83%95%E3%82%B8%E3%83%95%E3%82%A1%E3%83%96%E3%83%AA%E3%83%83%E3%82%AF,AURORA STAGE,2008
ストレイテナー,12/29,1,/wiki/%E3%82%B9%E3%83%88%E3%83%AC%E3%82%A4%E3%83%86%E3%83%8A%E3%83%BC,AURORA STAGE,2008
ZAZEN BOYS,12/29,1,/wiki/ZAZEN_BOYS,AURORA STAGE,2008
電気グルーヴ,12/29,1,/wiki/%E9%9B%BB%E6%B0%97%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%B4,AURORA STAGE,2008
奥田民生,12/29,1,/wiki/%E5%A5%A5%E7%94%B0%E6%B0%91%E7%94%9F,AURORA STAGE,2008
SEAMO,12/29,1,/wiki/SEAMO,AURORA STAGE,2008
チャットモンチー,12/29,1,/wiki/%E3%83%81%E3%83%A3%E3%83%83%E3%83%88%E3%83%A2%E3%83%B3%E3%83%81%E3%83%BC,AURORA STAGE,2008
Perfume,12/29,1,/wiki/Perfume,PLANET STAGE,2008
POLYSICS,12/29,1,/wiki/POLYSICS,PLANET STAGE,2008
曽我部恵一BAND,12/29,1,/wiki/%E6%9B%BD%E6%88%91%E9%83%A8%E6%81%B5%E4%B8%80,PLANET STAGE,2008
真心ブラザーズ,12/29,1,/wiki/%E7%9C%9F%E5%BF%83%E3%83%96%E3%83%A9%E3%82%B6%E3%83%BC%E3%82%BA,PLANET STAGE,2008
PUFFY,12/29,1,/wiki/PUFFY,PLANET STAGE,2008
RIZE,12/29,1,/wiki/RIZE,PLANET STAGE,2008
the band apart,12/29,1,/wiki/The_band_apart,PLANET STAGE,2008
Ken Yokoyama,12/29,1,/wiki/Ken_Yokoyama,PLANET STAGE,2008
HY,12/29,1,/wiki/HY_(%E3%83%90%E3%83%B3%E3%83%89),PLANET STAGE,2008
ハヤシヒロユキ（POLYSICS）,12/29,1,/wiki/%E3%83%8F%E3%83%A4%E3%82%B7%E3%83%92%E3%83%AD%E3%83%A6%E3%82%AD,DJ BOOTH,2008
曽我部恵一BAND,12/29,1,/wiki/%E6%9B%BD%E6%88%91%E9%83%A8%E6%81%B5%E4%B8%80,DJ BOOTH,2008
ダイノジ,12/29,1,/wiki/%E3%83%80%E3%82%A4%E3%83%8E%E3%82%B8,DJ BOOTH,2008
グループ魂,12/30,2,/wiki/%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97%E9%AD%82,AURORA STAGE,2008
ASPARAGUS,12/30,2,/wiki/ASPARAGUS,AURORA STAGE,2008
東京スカパラダイスオーケストラ,12/30,2,/wiki/%E6%9D%B1%E4%BA%AC%E3%82%B9%E3%82%AB%E3%83%91%E3%83%A9%E3%83%80%E3%82%A4%E3%82%B9%E3%82%AA%E3%83%BC%E3%82%B1%E3%82%B9%E3%83%88%E3%83%A9,AURORA STAGE,2008
100s,12/30,2,/wiki/100s,AURORA STAGE,2008
木村カエラ,12/30,2,/wiki/%E6%9C%A8%E6%9D%91%E3%82%AB%E3%82%A8%E3%83%A9,AURORA STAGE,2008
JUN SKY WALKER(S),12/30,2,/wiki/JUN_SKY_WALKER(S),AURORA STAGE,2008
RYUKYUDISKO,12/30,2,/wiki/RYUKYUDISKO,AURORA STAGE,2008
斉藤和義,12/30,2,/wiki/%E6%96%89%E8%97%A4%E5%92%8C%E7%BE%A9,AURORA STAGE,2008
犬が吠える by 五十嵐隆,12/30,2,,PLANET STAGE,2008
9mm Parabellum Bullet,12/30,2,/wiki/9mm_Parabellum_Bullet,PLANET STAGE,2008
monobright,12/30,2,/wiki/Monobright,PLANET STAGE,2008
GRAPEVINE,12/30,2,/wiki/GRAPEVINE,PLANET STAGE,2008
YOUR SONG IS GOOD,12/30,2,/wiki/YOUR_SONG_IS_GOOD,PLANET STAGE,2008
SAKEROCK,12/30,2,/wiki/SAKEROCK,PLANET STAGE,2008
BEAT CRUSADERS,12/30,2,/wiki/BEAT_CRUSADERS,PLANET STAGE,2008
AA=,12/30,2,/wiki/AA%3D,PLANET STAGE,2008
ACIDMAN,12/30,2,/wiki/ACIDMAN,PLANET STAGE,2008
中塚武,12/30,2,/wiki/%E4%B8%AD%E5%A1%9A%E6%AD%A6,DJ BOOTH,2008
RAM RIDER,12/30,2,/wiki/RAM_RIDER,DJ BOOTH,2008
YMCK,12/30,2,/wiki/YMCK,DJ BOOTH,2008
DE DE MOUSE,12/30,2,/wiki/DE_DE_MOUSE,DJ BOOTH,2008
Base Ball Bear,12/31,3,/wiki/Base_Ball_Bear,AURORA STAGE,2008
TRICERATOPS,12/31,3,/wiki/TRICERATOPS,AURORA STAGE,2008
GLORY HILL,12/31,3,/wiki/GLORY_HILL,AURORA STAGE,2008
10-FEET,12/31,3,/wiki/10-FEET,AURORA STAGE,2008
GOING UNDER GROUND,12/31,3,/wiki/GOING_UNDER_GROUND,AURORA STAGE,2008
サカナクション,12/31,3,/wiki/%E3%82%B5%E3%82%AB%E3%83%8A%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3,AURORA STAGE,2008
鶴,12/31,3,/wiki/%E9%B6%B4_(%E3%83%90%E3%83%B3%E3%83%89),AURORA STAGE,2008
ザ50回転ズ,12/31,3,/wiki/%E3%82%B650%E5%9B%9E%E8%BB%A2%E3%82%BA,AURORA STAGE,2008
サンボマスター,12/31,3,/wiki/%E3%82%B5%E3%83%B3%E3%83%9C%E3%83%9E%E3%82%B9%E3%82%BF%E3%83%BC,AURORA STAGE,2008
エレファントカシマシ,12/31,3,/wiki/%E3%82%A8%E3%83%AC%E3%83%95%E3%82%A1%E3%83%B3%E3%83%88%E3%82%AB%E3%82%B7%E3%83%9E%E3%82%B7,AURORA STAGE,2008
the telephones,12/31,3,/wiki/The_telephones,PLANET STAGE,2008
dustbox,12/31,3,/wiki/Dustbox,PLANET STAGE,2008
Superfly,12/31,3,/wiki/Superfly,PLANET STAGE,2008
髭（HiGE）,12/31,3,/wiki/HiGE,PLANET STAGE,2008
NICO Touches the Walls,12/31,3,/wiki/NICO_Touches_the_Walls,PLANET STAGE,2008
locofrank,12/31,3,/wiki/Locofrank,PLANET STAGE,2008
tacica,12/31,3,/wiki/Tacica,PLANET STAGE,2008
bonobos,12/31,3,/wiki/Bonobos,PLANET STAGE,2008
SPECIAL OTHERS,12/31,3,/wiki/SPECIAL_OTHERS,PLANET STAGE,2008
KREVA,12/31,3,/wiki/KREVA,PLANET STAGE,2008
HALFBY,12/31,3,/wiki/HALFBY,DJ BOOTH,2008
HANDSOMEBOY TECHNIQUE,12/31,3,,DJ BOOTH,2008
TAKUMA（10-FEET）,12/31,3,/wiki/10-FEET,DJ BOOTH,2008
やついいちろう（エレキコミック）,12/31,3,/wiki/%E3%82%84%E3%81%A4%E3%81%84%E3%81%84%E3%81%A1%E3%82%8D%E3%81%86,DJ BOOTH,2008
ダニー&ドリー（ザ50回転ズ）,12/31,3,,DJ BOOTH,2008
9mm Parabellum Bullet,12/28,1,,EARTH STAGE,2009
Perfume,12/28,1,,EARTH STAGE,2009
筋肉少女帯,12/28,1,,EARTH STAGE,2009
木村カエラ,12/28,1,,EARTH STAGE,2009
ゴスペラーズ,12/28,1,,EARTH STAGE,2009
くるり,12/28,1,,EARTH STAGE,2009
ユニコーン,12/28,1,,EARTH STAGE,2009
PUFFY,12/28,1,,GALAXY STAGE,2009
藍坊主,12/28,1,,GALAXY STAGE,2009
奥田民生ひとり股旅,12/28,1,,GALAXY STAGE,2009
GLORY HILL,12/28,1,,GALAXY STAGE,2009
佐野元春 & THE COYOTE BAND,12/28,1,,GALAXY STAGE,2009
坂本龍一,12/28,1,,GALAXY STAGE,2009
the band apart,12/28,1,,GALAXY STAGE,2009
BOOM BOOM SATELLITES,12/28,1,,GALAXY STAGE,2009
アナログフィッシュ,12/28,1,,COSMO STAGE,2009
頭脳警察,12/28,1,,COSMO STAGE,2009
MASS OF THE FERMENTING DREGS,12/28,1,,COSMO STAGE,2009
TRICERATOPS,12/28,1,,COSMO STAGE,2009
People In The Box,12/28,1,,COSMO STAGE,2009
安部真央,12/28,1,,COSMO STAGE,2009
椿屋四重奏,12/28,1,,COSMO STAGE,2009
WEAVER,12/28,1,,MOON STAGE,2009
ROCK'A'TRENCH,12/28,1,,MOON STAGE,2009
UNCHAIN,12/28,1,,MOON STAGE,2009
asphalt frustration,12/28,1,,MOON STAGE,2009
グッドラックヘイワ,12/28,1,,MOON STAGE,2009
a flood of circle,12/28,1,,MOON STAGE,2009
flumpool,12/28,1,,MOON STAGE,2009
Northern19,12/28,1,,MOON STAGE,2009
小堀裕之（2丁挙銃）,12/28,1,,DJ BOOTH,2009
イルリメ(LIVE SET),12/28,1,,DJ BOOTH,2009
RAM RIDER,12/28,1,,DJ BOOTH,2009
ダイノジ,12/28,1,,DJ BOOTH,2009
氣志團,12/29,2,,EARTH STAGE,2009
HY,12/29,2,,EARTH STAGE,2009
The Birthday,12/29,2,,EARTH STAGE,2009
ストレイテナー,12/29,2,,EARTH STAGE,2009
Base Ball Bear,12/29,2,,EARTH STAGE,2009
RIP SLYME,12/29,2,,EARTH STAGE,2009
BEAT CRUSADERS,12/29,2,,EARTH STAGE,2009
SEAMO,12/29,2,,GALAXY STAGE,2009
ASPARAGUS,12/29,2,,GALAXY STAGE,2009
LOW IQ 01 & MASTER LOW,12/29,2,,GALAXY STAGE,2009
SPECIAL OTHERS,12/29,2,,GALAXY STAGE,2009
DOPING PANDA,12/29,2,,GALAXY STAGE,2009
THE BACK HORN,12/29,2,,GALAXY STAGE,2009
FRONTIER BACKYARD,12/29,2,,GALAXY STAGE,2009
RHYMESTER,12/29,2,,GALAXY STAGE,2009
DOES,12/29,2,,COSMO STAGE,2009
のあのわ,12/29,2,,COSMO STAGE,2009
SPANK PAGE,12/29,2,,COSMO STAGE,2009
FACT,12/29,2,,COSMO STAGE,2009
Prague,12/29,2,,COSMO STAGE,2009
Pay money To my Pain,12/29,2,,COSMO STAGE,2009
monobright,12/29,2,,COSMO STAGE,2009
FoZZtone,12/29,2,,COSMO STAGE,2009
BIGMAMA,12/29,2,,MOON STAGE,2009
TOTALFAT,12/29,2,,MOON STAGE,2009
cinema staff,12/29,2,/wiki/Cinema_staff,MOON STAGE,2009
BACK DROP BOMB Special Formation Set,12/29,2,,MOON STAGE,2009
OVERGROUND ACOUSTIC UNDERGROUND,12/29,2,,MOON STAGE,2009
school food punishment,12/29,2,,MOON STAGE,2009
黒猫チェルシー,12/29,2,,MOON STAGE,2009
毛皮のマリーズ,12/29,2,,MOON STAGE,2009
松田“CHABE”岳二（CUBISMO GRAFICO）,12/29,2,,DJ BOOTH,2009
曽我部恵一BAND,12/29,2,,DJ BOOTH,2009
DEXPISTOLS,12/29,2,,DJ BOOTH,2009
HALFBY,12/29,2,,DJ BOOTH,2009
HANDSOMEBOY TECHNIQUE,12/29,2,,DJ BOOTH,2009
フジファブリック,12/30,3,,EARTH STAGE,2009
凛として時雨,12/30,3,,EARTH STAGE,2009
トータス松本,12/30,3,,EARTH STAGE,2009
KREVA,12/30,3,,EARTH STAGE,2009
the HIATUS,12/30,3,/wiki/The_HIATUS,EARTH STAGE,2009
東京事変,12/30,3,,EARTH STAGE,2009
グループ魂,12/30,3,,EARTH STAGE,2009
knotlamp,12/30,3,,GALAXY STAGE,2009
GOING UNDER GROUND,12/30,3,,GALAXY STAGE,2009
GRAPVINE,12/30,3,,GALAXY STAGE,2009
